БЕ,Наименование дочернего Общества,Адрес склада,Дата поступления,Классы МТР,Наименование класса,Подклассы МТР,Наименование подкласса,КСМ (код материала),Наименование материала,БЕИ (единица измерения),Количество,Плановая рентабельность,Стоимость запасов,Цена запаса
1331,"АО ""Отрадненский ГПЗ""","Отрадный, Самарская область, Россия",20.07.2017,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1139971,Доска-2-лиственница-50х200 (обрезная),КубичМетр," 0.520"," 0.050",26.45656,"1 017.56 "
