БЕ,Наименование дочернего Общества,Адрес склада,Дата поступления,Классы МТР,Наименование класса,Подклассы МТР,Наименование подкласса,КСМ (код материала),Наименование материала,БЕИ (единица измерения),Количество,Плановая рентабельность,Стоимость запасов,Цена запаса
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",02.05.2025,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070505,Доска-1-хвойная-40 (необрезная),КубичМетр," 1.240"," 0.040",62.009424,"1 250.19 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",05.01.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070505,Доска-1-хвойная-40 (необрезная),КубичМетр," 47.200"," 0.040",2203.2016,"1 166.95 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",09.06.2024,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070505,Доска-1-хвойная-40 (необрезная),КубичМетр," 18.500"," 0.040",951.9952,"1 286.48 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",06.05.2019,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1732745,Брус-2-хвойный-150х150,КубичМетр," 0.195"," 0.040",226.307718,"29 013.81 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",03.06.2018,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10060577,Доска-1-хвойная-30х100 6000мм,КубичМетр," 16.760"," 0.040",642.632032," 958.58 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",23.10.2024,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1039816,Брус-1-хвойный-50х100,КубичМетр," 1.556"," 0.040",1805.158546,"29 003.19 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",11.07.2017,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070505,Доска-1-хвойная-40 (необрезная),КубичМетр," 1.000"," 0.040",43.4292,"1 085.73 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",14.10.2019,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10060577,Доска-1-хвойная-30х100 6000мм,КубичМетр," 2.000"," 0.040",77.9448," 974.31 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",13.02.2017,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1732745,Брус-2-хвойный-150х150,КубичМетр," 3.000"," 0.040",2386.5036,"19 887.53 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",27.11.2021,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1732745,Брус-2-хвойный-150х150,КубичМетр," 22.000"," 0.040",11823.68,"13 436.00 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",04.04.2025,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070505,Доска-1-хвойная-40 (необрезная),КубичМетр," 1.000"," 0.040",51.7536,"1 293.84 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",04.08.2020,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070507,Доска-2-хвойная-40 (необрезная),КубичМетр," 3.000"," 0.040",119.5884," 996.57 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",24.01.2025,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10060577,Доска-1-хвойная-30х100 6000мм,КубичМетр," 0.366"," 0.040",14.9947272,"1 024.23 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",11.06.2021,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10060577,Доска-1-хвойная-30х100 6000мм,КубичМетр," 0.634"," 0.040",30.2780648,"1 193.93 "
1244,"ООО ""РН-Бурение""","Пыть-Ях, Магистральная ул., 90, Ханты-Мансийский автономный округ, Россия",25.12.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070507,Доска-2-хвойная-40 (необрезная),КубичМетр," 14.000"," 0.040",700.448,"1 250.80 "
1244,"ООО ""РН-Бурение""","Пыть-Ях, Магистральная ул., 90, Ханты-Мансийский автономный округ, Россия",09.07.2016,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1732745,Брус-2-хвойный-150х150,КубичМетр," 4.995"," 0.040",2350.381266,"11 763.67 "
1244,"ООО ""РН-Бурение""","Пыть-Ях, Магистральная ул., 90, Ханты-Мансийский автономный округ, Россия",04.09.2018,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1732745,Брус-2-хвойный-150х150,КубичМетр," 17.400"," 0.040",19740.7176,"28 363.10 "
1244,"ООО ""РН-Бурение""","Пыть-Ях, Магистральная ул., 90, Ханты-Мансийский автономный округ, Россия",28.01.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1732745,Брус-2-хвойный-150х150,КубичМетр," 6.900"," 0.040",5746.86648,"20 821.98 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",04.07.2015,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1732745,Брус-2-хвойный-150х150,КубичМетр," 5.000"," 0.040",5566.706,"27 833.53 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",07.11.2020,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10060577,Доска-1-хвойная-30х100 6000мм,КубичМетр," 2.500"," 0.040",107.947,"1 079.47 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",31.10.2023,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070507,Доска-2-хвойная-40 (необрезная),КубичМетр," 2.000"," 0.040",72.9056," 911.32 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",20.06.2019,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1039816,Брус-1-хвойный-50х100,КубичМетр," 2.444"," 0.040",2215.451784,"22 662.15 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",22.07.2018,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10060577,Доска-1-хвойная-30х100 6000мм,КубичМетр," 0.600"," 0.040",26.83248,"1 118.02 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",23.06.2018,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070505,Доска-1-хвойная-40 (необрезная),КубичМетр," 1.000"," 0.040",51.5736,"1 289.34 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",07.02.2019,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10060577,Доска-1-хвойная-30х100 6000мм,КубичМетр," 0.250"," 0.040",12.6956,"1 269.56 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",04.03.2022,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,10060577,Доска-1-хвойная-30х100 6000мм,КубичМетр," 0.750"," 0.040",36.4035,"1 213.45 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",23.08.2017,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070507,Доска-2-хвойная-40 (необрезная),КубичМетр," 1.000"," 0.040",43.376,"1 084.40 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",22.12.2019,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070505,Доска-1-хвойная-40 (необрезная),КубичМетр," 2.000"," 0.040",98.3376,"1 229.22 "
1244,"ООО ""РН-Бурение""","Ханты-Мансийск, ул. Свободы 1, Ханты-Мансийский автономный округ – Югра, Россия",29.07.2020,34,Продукция лесной и  деревообрабат.пром.,34-020000,Пиломатериалы,1070505,Доска-1-хвойная-40 (необрезная),КубичМетр," 1.500"," 0.040",59.7042," 995.07 "
